timestamp,machine_id,machine_type,vibration_mm_s,temperature_c,pressure_bar,spindle_current_a,acoustic_db,rpm,is_peak
2026-01-02 06:10:00,M03,grinder,2.5149,58.0386,7.7261,10.8686,68.1757,1453.0811,0
2026-01-02 06:15:00,M03,grinder,2.753,58.3515,7.7439,10.9151,69.5508,1441.6755,0
2026-01-02 06:20:00,M03,grinder,2.8699,58.396,7.8584,11.459,67.4369,1467.8051,0
2026-01-02 06:25:00,M03,grinder,2.5943,58.563,7.7739,11.294,68.8804,1453.2061,0
2026-01-02 06:30:00,M03,grinder,2.4383,58.0739,7.7563,11.6241,70.0678,1454.5507,0
2026-01-02 06:35:00,M03,grinder,2.3714,57.5814,7.7301,11.1393,68.7376,1453.3079,0
2026-01-02 06:40:00,M03,grinder,2.2948,58.2818,7.7465,11.2824,68.6287,1452.9836,0
2026-01-02 06:45:00,M03,grinder,2.767,58.3948,7.86,11.1507,68.0906,1470.0779,0
2026-01-02 06:50:00,M03,grinder,2.467,57.9104,7.7615,11.3351,69.7576,1469.6389,0
2026-01-02 06:55:00,M03,grinder,2.8665,58.0207,7.7358,10.9728,68.5502,1462.9203,0
2026-01-02 07:00:00,M03,grinder,2.8276,57.6539,7.7289,11.4834,69.1092,1459.3084,0
2026-01-02 07:05:00,M03,grinder,2.4407,57.4668,7.7368,11.4272,68.3945,1465.9122,0
2026-01-02 07:10:00,M03,grinder,2.6975,58.0668,7.6765,11.3644,70.4281,1462.3272,0
2026-01-02 07:15:00,M03,grinder,2.8025,57.7899,7.7366,11.3083,70.2226,1460.9782,0
2026-01-02 07:20:00,M03,grinder,3.0042,57.7746,7.9249,11.215,69.4642,1465.9528,0
2026-01-02 07:25:00,M03,grinder,3.1257,58.0797,7.7972,11.544,68.7464,1460.4506,0
2026-01-02 07:30:00,M03,grinder,3.7054,57.138,7.879,11.1658,70.6932,1466.7127,0
2026-01-02 07:35:00,M03,grinder,3.2156,57.2697,7.6336,11.5009,69.4212,1467.0253,0
2026-01-02 07:40:00,M03,grinder,3.5301,57.4764,7.8869,11.8088,68.9584,1470.8932,0
2026-01-02 07:45:00,M03,grinder,3.7016,57.1845,7.8382,11.6835,68.5485,1461.7752,0
2026-01-02 07:50:00,M03,grinder,3.7144,57.6196,7.8224,11.0749,69.3749,1473.0476,0
2026-01-02 07:55:00,M03,grinder,3.8267,57.2463,7.8853,11.2552,68.8489,1460.733,0
2026-01-02 08:00:00,M03,grinder,3.7367,56.9338,7.8411,11.4307,69.4661,1463.9981,0
2026-01-02 08:05:00,M03,grinder,3.9788,57.2764,7.7208,11.3136,70.4529,1464.9197,0
2026-01-02 08:10:00,M03,grinder,4.0934,57.2883,7.9745,11.0265,69.6935,1461.1239,0
2026-01-02 08:15:00,M03,grinder,4.1031,57.5342,7.9301,11.3599,70.2244,1478.3507,0
2026-01-02 08:20:00,M03,grinder,4.1593,57.3262,7.8953,11.2551,69.4827,1462.9735,0
2026-01-02 08:25:00,M03,grinder,4.2877,57.3347,7.8528,11.6123,70.0429,1465.6099,0
2026-01-02 08:30:00,M03,grinder,4.2005,57.2734,7.8219,11.1494,71.3446,1481.6939,0
2026-01-02 08:35:00,M03,grinder,4.0374,57.0868,7.9667,11.4026,69.7533,1467.509,0
2026-01-02 08:40:00,M03,grinder,3.8011,56.8967,8.0868,10.8834,70.2581,1470.9647,0
2026-01-02 08:45:00,M03,grinder,3.8215,57.2465,7.9826,10.8979,68.8795,1464.7424,0
2026-01-02 08:50:00,M03,grinder,3.7992,57.0303,7.8641,11.2138,71.0204,1479.8432,0
2026-01-02 08:55:00,M03,grinder,3.7785,57.7432,8.0007,11.2516,69.5978,1480.2662,0
2026-01-02 09:00:00,M03,grinder,3.5674,57.6298,7.986,10.8085,70.6375,1479.688,0
2026-01-02 09:05:00,M03,grinder,3.3894,57.3932,8.0665,10.97,69.7809,1478.3318,0
2026-01-02 09:10:00,M03,grinder,3.237,57.3193,8.0525,10.6542,70.2552,1474.8461,0
2026-01-02 09:15:00,M03,grinder,3.0503,57.1746,7.7713,10.8602,70.2517,1470.2587,0
2026-01-01 00:00:00,M04,drill_press,2.6935,54.9415,8.0079,11.022,67.4754,1442.4598,0
2026-01-01 00:05:00,M04,drill_press,2.736,54.6805,7.9478,10.7022,67.9203,1460.042,0
2026-01-01 00:10:00,M04,drill_press,2.6358,55.8236,8.0077,11.2712,68.4547,1425.6378,0
2026-01-01 00:15:00,M04,drill_press,2.8591,55.2589,7.899,11.086,68.6535,1449.0708,0
2026-01-01 00:20:00,M04,drill_press,2.9136,55.3241,8.0772,11.2947,68.0502,1453.1122,0
2026-01-01 00:25:00,M04,drill_press,2.8849,55.2978,7.92,11.3071,69.8361,1449.0526,0
2026-01-01 00:30:00,M04,drill_press,3.1641,55.9389,8.0783,11.0453,68.9135,1462.1062,0
2026-01-01 00:35:00,M04,drill_press,3.1445,55.4276,7.9788,11.0465,69.0887,1465.6643,0
2026-01-01 00:40:00,M04,drill_press,3.1178,55.1549,8.0191,11.3882,70.0447,1445.5949,0
2026-01-01 00:45:00,M04,drill_press,3.0761,55.5413,8.1893,11.2222,68.5937,1474.4751,0
2026-01-01 00:50:00,M04,drill_press,3.0834,56.3252,8.1534,11.4939,68.9384,1447.1754,0
2026-01-01 00:55:00,M04,drill_press,3.2652,56.2332,8.2077,11.2933,68.2137,1469.7313,0
2026-01-01 01:00:00,M04,drill_press,3.2963,55.9343,8.2501,11.5567,69.0626,1461.6219,0
2026-01-01 01:05:00,M04,drill_press,3.1588,56.5914,8.0753,11.4686,68.2456,1457.9017,0
2026-01-01 01:10:00,M04,drill_press,3.3818,56.4785,8.2758,11.5031,69.9567,1461.6283,0
2026-01-01 01:15:00,M04,drill_press,3.3219,56.2758,8.074,11.5054,69.9726,1471.0444,0
2026-01-01 01:20:00,M04,drill_press,3.5817,56.5523,8.3183,11.9014,69.9209,1485.8678,0
2026-01-01 01:25:00,M04,drill_press,3.8084,57.0971,8.3333,12.5733,70.7607,1499.1768,0
2026-01-01 01:30:00,M04,drill_press,4.242,57.1955,8.4603,13.0138,72.3665,1536.6718,0
2026-01-01 01:35:00,M04,drill_press,4.9804,58.0513,8.767,13.9132,72.1665,1568.701,0
2026-01-01 01:40:00,M04,drill_press,5.2427,58.6279,8.9435,14.4533,74.0342,1594.992,0
2026-01-01 01:45:00,M04,drill_press,5.6229,58.1476,9.0016,14.7113,74.7717,1610.1898,1
2026-01-01 01:50:00,M04,drill_press,5.057,58.5692,8.8919,14.7707,72.7388,1596.8094,0
2026-01-01 01:55:00,M04,drill_press,4.6374,58.1747,8.7418,14.0113,73.6309,1574.0971,0
2026-01-01 02:00:00,M04,drill_press,3.6271,58.1926,8.597,12.987,70.9457,1545.8871,0
2026-01-01 02:05:00,M04,drill_press,3.1099,56.7969,8.4239,12.3068,71.1263,1512.675,0
2026-01-01 02:10:00,M04,drill_press,2.2585,57.0512,8.3353,11.627,69.7705,1506.4475,0
2026-01-01 02:15:00,M04,drill_press,2.0031,56.8877,8.2474,11.4421,71.2416,1461.3543,0
2026-01-01 02:20:00,M04,drill_press,1.9836,57.3518,8.2695,11.3887,69.2741,1477.6471,0
2026-01-01 02:25:00,M04,drill_press,2.0083,57.0051,8.0595,11.4209,68.8713,1472.2245,0
2026-01-01 02:30:00,M04,drill_press,2.0351,57.6709,8.1735,11.3555,70.101,1478.4309,0
2026-01-01 02:35:00,M04,drill_press,1.7716,57.2999,8.0697,10.9485,69.7094,1477.8625,0
2026-01-01 02:40:00,M04,drill_press,2.0421,56.9492,8.1991,11.3324,68.9361,1471.1608,0
2026-01-01 02:45:00,M04,drill_press,1.7426,57.1985,8.3044,11.0858,70.3435,1474.2216,0
2026-01-01 02:50:00,M04,drill_press,1.9881,57.0092,8.1308,10.8721,68.5623,1467.2273,0
2026-01-01 02:55:00,M04,drill_press,1.7359,57.4491,8.174,11.3021,69.2065,1478.4018,0
2026-01-01 03:00:00,M04,drill_press,2.0096,56.6937,8.219,11.2927,69.4995,1458.7454,0
2026-01-01 03:05:00,M04,drill_press,1.6786,56.88,7.9873,11.0179,70.4287,1480.2462,0
2026-01-01 03:10:00,M04,drill_press,1.9571,57.3326,8.1047,11.0723,70.7339,1474.072,0
2026-01-01 03:15:00,M04,drill_press,2.3009,57.6036,8.169,11.05,70.554,1470.5572,0
2026-01-01 03:20:00,M04,drill_press,2.1473,56.402,7.9011,11.1423,69.6248,1472.7599,0
2026-01-01 03:25:00,M04,drill_press,2.5268,57.6484,8.0473,10.9766,67.9782,1473.4831,0
2026-01-01 03:30:00,M04,drill_press,2.72,57.1096,8.2059,10.5345,69.8916,1485.2415,0
2026-01-01 03:35:00,M04,drill_press,2.63,56.4873,8.1902,11.1725,70.5837,1500.8071,0
2026-01-01 03:40:00,M04,drill_press,2.6785,56.0808,8.1318,10.956,70.3499,1484.7437,0
2026-01-01 03:45:00,M04,drill_press,2.866,56.5777,8.1641,10.6153,69.7383,1470.4774,0
2026-01-01 03:50:00,M04,drill_press,2.8978,57.0845,8.1024,10.4877,68.5056,1480.023,0
2026-01-01 03:55:00,M04,drill_press,3.123,57.0436,8.1211,10.7733,68.8909,1480.3257,0
2026-01-01 04:00:00,M04,drill_press,3.2368,57.2605,8.0428,10.5979,70.5292,1467.4618,0
2026-01-01 04:05:00,M04,drill_press,3.2449,56.8158,8.0688,10.7035,68.0976,1464.6703,0
2026-01-01 04:10:00,M04,drill_press,3.5959,56.5867,8.0004,10.7728,68.1965,1474.1139,0
2026-01-01 04:15:00,M04,drill_press,3.274,56.7935,8.1436,10.5003,69.5678,1480.9154,0
2026-01-01 04:20:00,M04,drill_press,3.6105,56.9106,8.1559,10.3829,68.5117,1461.3629,0
2026-01-01 04:25:00,M04,drill_press,3.2476,56.9379,8.1363,10.6787,67.8895,1468.2644,0
2026-01-01 04:30:00,M04,drill_press,3.3989,56.5366,7.9853,10.4933,69.6876,1478.3576,0
2026-01-01 04:35:00,M04,drill_press,3.5322,57.0816,7.9338,10.6307,68.8404,1473.8261,0
2026-01-01 04:40:00,M04,drill_press,3.4745,56.4995,8.1048,10.3374,68.1486,1484.5098,0
2026-01-01 04:45:00,M04,drill_press,3.1764,56.3614,8.039,10.5632,67.5108,1461.5477,0
2026-01-01 04:50:00,M04,drill_press,3.2434,56.4226,8.0149,10.7671,69.6422,1491.2872,0
2026-01-01 04:55:00,M04,drill_press,3.1318,56.9333,7.9314,10.7587,68.0876,1459.7698,0
2026-01-01 05:00:00,M04,drill_press,2.8861,56.4535,8.0101,10.4959,68.9781,1455.4173,0
2026-01-01 05:05:00,M04,drill_press,2.9502,56.1981,7.8836,10.4387,68.5209,1470.7299,0
2026-01-01 05:10:00,M04,drill_press,3.0226,56.7049,8.016,10.6967,67.4263,1461.6503,0
2026-01-01 05:15:00,M04,drill_press,2.6968,57.0688,8.071,10.8294,67.3281,1469.9154,0
2026-01-01 05:20:00,M04,drill_press,2.5937,56.329,8.087,10.8239,68.5966,1469.1105,0
2026-01-01 05:25:00,M04,drill_press,2.495,56.6231,8.0096,10.6681,68.5061,1467.5849,0
2026-01-01 05:30:00,M04,drill_press,2.0657,56.4885,7.8394,10.8596,66.0681,1461.8393,0
2026-01-01 05:35:00,M04,drill_press,2.2524,55.8476,7.9633,11.1314,67.6681,1471.4447,0
2026-01-01 05:40:00,M04,drill_press,1.9393,56.0019,8.1168,10.9042,67.1017,1464.8278,0
2026-01-01 05:45:00,M04,drill_press,1.9241,55.4761,7.8749,10.5698,66.3687,1475.5576,0
2026-01-01 05:50:00,M04,drill_press,2.2715,55.7852,7.939,10.9712,67.1832,1464.6267,0
2026-01-01 05:55:00,M04,drill_press,1.8593,55.5693,8.0568,11.3739,65.966,1457.6744,0
2026-01-01 06:00:00,M04,drill_press,1.753,55.579,7.9937,10.7425,66.4979,1451.1929,0
2026-01-01 06:05:00,M04,drill_press,2.0211,55.389,8.144,11.0408,66.1824,1462.6029,0
2026-01-01 06:10:00,M04,drill_press,1.7081,55.4826,7.8888,11.0242,66.3119,1453.0943,0
2026-01-01 06:15:00,M04,drill_press,1.8029,55.7013,7.8708,11.1227,66.5358,1451.7003,0
2026-01-01 06:20:00,M04,drill_press,2.0947,55.4056,8.051,11.1757,65.8028,1465.9564,0
2026-01-01 06:25:00,M04,drill_press,1.9676,54.7279,7.8611,11.397,67.5469,1446.7379,0
2026-01-01 06:30:00,M04,drill_press,1.7963,55.053,7.9453,11.217,66.7273,1471.466,0
2026-01-01 06:35:00,M04,drill_press,2.1955,54.7169,7.9607,11.4849,67.5789,1460.6429,0
2026-01-01 06:40:00,M04,drill_press,2.1499,55.2698,8.0543,11.2336,66.1559,1458.1998,0
2026-01-01 06:45:00,M04,drill_press,2.5459,55.2973,8.0265,11.2128,65.8338,1449.4473,0
2026-01-01 06:50:00,M04,drill_press,2.3373,55.1491,8.0205,11.1726,67.4038,1463.0059,0
2026-01-01 06:55:00,M04,drill_press,2.7045,54.7233,7.9587,10.9642,65.7282,1456.0248,0
2026-01-01 07:00:00,M04,drill_press,2.9344,55.0264,8.0956,11.4016,65.9731,1449.709,0
2026-01-01 07:05:00,M04,drill_press,2.6616,54.7183,8.3283,11.7733,66.5722,1455.9398,0
2026-01-01 07:10:00,M04,drill_press,2.8788,54.4292,8.0699,11.4675,65.1773,1440.017,0
2026-01-01 07:15:00,M04,drill_press,3.0794,55.0339,8.0312,11.5237,66.5225,1439.5306,0
2026-01-01 07:20:00,M04,drill_press,2.9981,55.0093,7.9284,11.3113,66.4193,1442.7824,0
2026-01-01 07:25:00,M04,drill_press,3.2627,55.0061,7.9906,11.3496,66.8913,1453.6687,0
2026-01-01 07:30:00,M04,drill_press,3.2717,54.4143,8.0341,11.5969,66.623,1449.9739,0
2026-01-01 07:35:00,M04,drill_press,3.3381,54.9957,8.0182,11.8002,66.9127,1457.5193,0
2026-01-01 07:40:00,M04,drill_press,3.436,54.3684,8.0697,11.6915,65.9337,1440.8962,0
2026-01-01 07:45:00,M04,drill_press,3.4766,54.7307,8.2234,11.5474,65.4208,1451.9841,0
2026-01-01 07:50:00,M04,drill_press,3.5103,54.2867,8.1912,11.3829,67.5207,1445.6097,0
2026-01-01 07:55:00,M04,drill_press,3.3979,54.3535,8.0891,11.4045,64.9995,1438.1144,0
2026-01-01 08:00:00,M04,drill_press,3.3887,53.5537,8.0155,11.1957,65.0993,1447.8847,0
2026-01-01 08:05:00,M04,drill_press,3.4209,54.2677,8.2294,11.038,66.5284,1443.4239,0
2026-01-01 08:10:00,M04,drill_press,3.3821,54.3805,8.1288,11.0811,67.3104,1438.0761,0
2026-01-01 08:15:00,M04,drill_press,3.2576,54.1835,8.0048,11.2928,66.3507,1442.6106,0
2026-01-01 08:20:00,M04,drill_press,3.2927,54.9232,8.2099,11.1987,66.9675,1440.4133,0
2026-01-01 08:25:00,M04,drill_press,2.8804,53.8864,8.2449,10.9355,64.9256,1439.4053,0
2026-01-01 08:30:00,M04,drill_press,2.9415,54.0841,7.9784,11.1925,66.0323,1436.5308,0
2026-01-01 08:35:00,M04,drill_press,2.8998,53.956,8.1158,11.1054,65.1339,1428.6011,0
2026-01-01 08:40:00,M04,drill_press,2.6988,54.07,8.182,10.9022,67.06,1438.8613,0
2026-01-01 08:45:00,M04,drill_press,2.9544,54.6264,8.2583,11.0295,65.5027,1431.0783,0
2026-01-01 08:50:00,M04,drill_press,2.5956,54.7842,8.1667,11.0053,65.7673,1428.5894,0
2026-01-01 08:55:00,M04,drill_press,2.5047,54.0264,8.1493,10.9115,67.1012,1434.0946,0
2026-01-01 09:00:00,M04,drill_press,2.2964,54.0269,8.2815,11.1853,67.5677,1441.1776,0
2026-01-01 09:05:00,M04,drill_press,2.265,53.8867,8.1929,10.5846,66.7994,1436.0934,0
2026-01-01 09:10:00,M04,drill_press,1.9936,54.764,8.2802,10.5334,67.3991,1429.6812,0
2026-01-01 09:15:00,M04,drill_press,2.0711,54.7178,8.1539,10.8971,67.4685,1428.701,0
2026-01-01 09:20:00,M04,drill_press,1.8906,54.3103,8.1401,10.8824,67.0357,1437.72,0
2026-01-01 09:25:00,M04,drill_press,1.9397,53.884,8.3136,10.9118,66.517,1412.8426,0
2026-01-01 09:30:00,M04,drill_press,1.5641,53.944,8.2776,10.6922,67.7774,1437.8003,0
2026-01-01 09:35:00,M04,drill_press,1.763,54.493,8.3349,10.587,67.9115,1415.8568,0
2026-01-01 09:40:00,M04,drill_press,2.1538,54.6608,8.2215,10.7414,68.21,1418.9765,0
2026-01-01 09:45:00,M04,drill_press,2.0786,53.7839,8.2029,10.6288,67.9056,1425.6604,0
2026-01-01 09:50:00,M04,drill_press,2.1892,54.4362,8.3771,11.0038,66.973,1446.6351,0
2026-01-01 09:55:00,M04,drill_press,2.2533,55.1598,8.1475,10.6075,68.3786,1442.2182,0
2026-01-01 10:00:00,M04,drill_press,2.2155,54.565,8.3699,10.643,67.999,1434.0013,0
2026-01-01 10:05:00,M04,drill_press,2.1299,55.2133,8.3752,11.1326,67.7668,1430.7786,0
2026-01-01 10:10:00,M04,drill_press,2.1378,54.9727,8.3374,10.5852,68.0028,1412.6319,0
2026-01-01 10:15:00,M04,drill_press,2.5709,54.4225,8.2121,10.7249,67.8297,1428.4154,0
2026-01-01 10:20:00,M04,drill_press,2.5219,54.7587,8.1996,10.7353,69.038,1422.4266,0
2026-01-01 10:25:00,M04,drill_press,3.0049,54.8779,8.2452,10.7478,67.525,1419.9743,0
2026-01-01 10:30:00,M04,drill_press,2.6972,54.6538,8.155,10.6579,67.9226,1427.462,0
2026-01-01 10:35:00,M04,drill_press,3.1692,54.7145,8.1776,10.6403,68.4866,1422.1996,0
2026-01-01 10:40:00,M04,drill_press,2.9683,55.6504,8.3014,10.6261,69.9431,1432.697,0
2026-01-01 10:45:00,M04,drill_press,3.3055,54.8522,8.2965,10.4984,69.646,1410.0587,0
2026-01-01 10:50:00,M04,drill_press,3.4652,55.645,8.1548,10.6892,67.8514,1425.9799,0
2026-01-01 10:55:00,M04,drill_press,3.1527,55.1901,8.2865,11.0432,70.0352,1418.2105,0
2026-01-01 11:00:00,M04,drill_press,3.3167,55.411,8.2619,10.8957,70.1202,1421.8599,0
2026-01-01 11:05:00,M04,drill_press,3.3039,55.6955,8.3391,10.7331,68.4368,1427.4979,0
2026-01-01 11:10:00,M04,drill_press,3.3282,55.3698,8.2561,10.8647,67.5732,1416.0768,0
2026-01-01 11:15:00,M04,drill_press,3.65,55.8599,8.2871,10.5433,69.3637,1426.3139,0
2026-01-01 11:20:00,M04,drill_press,3.5403,55.0281,8.232,10.6908,70.272,1423.3165,0
2026-01-01 11:25:00,M04,drill_press,3.5796,55.9826,8.2634,10.9601,70.6682,1419.7762,0
2026-01-01 11:30:00,M04,drill_press,3.6394,55.0501,8.0728,11.0974,69.0085,1421.3724,0
2026-01-01 11:35:00,M04,drill_press,3.2441,55.921,8.1566,10.6768,70.9037,1424.0069,0
2026-01-01 11:40:00,M04,drill_press,3.6658,56.3864,8.1536,10.7665,68.1725,1419.2371,0
2026-01-01 11:45:00,M04,drill_press,3.3551,56.3929,8.1273,11.3327,69.5244,1425.6031,0
2026-01-01 11:50:00,M04,drill_press,3.408,55.8087,8.1724,10.9498,69.535,1423.5172,0
2026-01-01 11:55:00,M04,drill_press,3.3298,55.9421,8.1775,11.3298,70.6738,1421.0782,0
2026-01-01 12:00:00,M04,drill_press,3.3407,56.199,8.148,11.0414,70.8109,1438.9423,0
2026-01-01 12:05:00,M04,drill_press,3.0101,56.5937,8.0923,11.0841,70.5998,1429.8296,0
2026-01-01 12:10:00,M04,drill_press,2.5927,55.9057,8.0374,11.0084,69.0109,1423.7587,0
2026-01-01 12:15:00,M04,drill_press,2.8026,56.7003,8.174,11.292,70.5792,1428.3282,0
2026-01-01 12:20:00,M04,drill_press,2.7069,56.9016,8.1042,11.4084,70.3454,1419.3156,0
2026-01-01 12:25:00,M04,drill_press,2.4071,56.7805,7.9849,10.962,68.8274,1424.4321,0
2026-01-01 12:30:00,M04,drill_press,2.475,57.1497,8.0412,11.1295,68.5531,1425.7887,0
2026-01-01 12:35:00,M04,drill_press,2.2972,57.1296,7.9078,11.4124,70.7239,1418.8244,0
2026-01-01 12:40:00,M04,drill_press,2.0584,56.9461,8.041,11.2312,69.863,1432.3729,0
2026-01-01 12:45:00,M04,drill_press,2.2813,56.5412,8.0134,11.1842,69.0757,1425.7297,0
2026-01-01 12:50:00,M04,drill_press,2.0306,57.3474,7.9748,11.5083,69.8106,1427.456,0
2026-01-01 12:55:00,M04,drill_press,2.0043,57.0476,8.1394,11.5484,70.1867,1426.2991,0
2026-01-01 13:00:00,M04,drill_press,1.9627,57.2576,7.9125,11.2565,69.8441,1455.0941,0
2026-01-01 13:05:00,M04,drill_press,2.2016,57.7048,8.0542,11.405,68.7808,1426.7156,0
2026-01-01 13:10:00,M04,drill_press,2.0121,58.1085,8.1658,11.1342,71.147,1416.0841,0
2026-01-01 13:15:00,M04,drill_press,2.0499,57.6724,8.0707,11.2073,70.485,1420.4723,0
2026-01-01 13:20:00,M04,drill_press,2.0092,57.9509,7.9762,11.4188,69.4973,1440.0047,0
2026-01-01 13:25:00,M04,drill_press,2.1986,57.3205,7.8827,11.4048,69.4708,1445.3001,0
2026-01-01 13:30:00,M04,drill_press,2.4009,57.9787,7.8597,11.2066,69.8697,1429.851,0
2026-01-01 13:35:00,M04,drill_press,2.379,57.9361,7.9316,11.2553,68.7636,1446.2518,0
2026-01-01 13:40:00,M04,drill_press,2.4804,58.4491,7.906,11.1809,69.7122,1442.6847,0
2026-01-01 13:45:00,M04,drill_press,2.5738,57.8889,7.9005,11.4774,68.4827,1435.9842,0
2026-01-01 13:50:00,M04,drill_press,2.3892,58.0499,7.9296,10.9823,69.2889,1436.1796,0
2026-01-01 13:55:00,M04,drill_press,2.5833,58.5587,7.9458,11.1602,68.4406,1440.4877,0
2026-01-01 14:00:00,M04,drill_press,2.8053,58.2066,7.9917,10.9738,68.3929,1446.8512,0
2026-01-01 14:05:00,M04,drill_press,2.8484,57.8985,7.8534,11.4115,70.2413,1443.8132,0
2026-01-01 14:10:00,M04,drill_press,2.9161,59.2244,7.898,10.9459,69.0415,1436.035,0
2026-01-01 14:15:00,M04,drill_press,2.9083,57.9955,7.9406,11.2892,69.0532,1440.8809,0
2026-01-01 14:20:00,M04,drill_press,3.0927,58.3888,7.9391,11.585,67.4055,1458.9592,0
2026-01-01 14:25:00,M04,drill_press,3.3517,58.568,8.1037,11.5641,68.2988,1445.9617,0
2026-01-01 14:30:00,M04,drill_press,3.4631,58.5723,7.978,10.8388,68.9409,1451.7568,0
2026-01-01 14:35:00,M04,drill_press,3.4239,58.4409,7.8335,11.2287,68.6535,1449.9779,0
2026-01-01 14:40:00,M04,drill_press,3.6085,58.468,7.9997,10.939,66.908,1448.7075,0
2026-01-01 14:45:00,M04,drill_press,3.5689,58.4724,8.0142,10.8649,68.4579,1448.2564,0
2026-01-01 14:50:00,M04,drill_press,3.8173,58.1826,7.9653,11.0468,68.4656,1455.4352,0
2026-01-01 14:55:00,M04,drill_press,3.6315,59.3409,7.8836,11.2805,69.0033,1454.8767,0
2026-01-01 15:00:00,M04,drill_press,3.7444,58.523,8.127,11.1199,67.5413,1452.1111,0
2026-01-01 15:05:00,M04,drill_press,3.6372,58.8172,7.907,10.8221,66.3259,1445.3224,0
2026-01-01 15:10:00,M04,drill_press,3.3465,58.496,8.0521,11.0715,67.0932,1454.8284,0
2026-01-01 15:15:00,M04,drill_press,3.4779,58.4904,8.0222,10.4477,66.9192,1452.0771,0
2026-01-01 15:20:00,M04,drill_press,3.2268,58.4532,8.0616,10.7126,68.0999,1451.0133,0
2026-01-01 15:25:00,M04,drill_press,3.3044,58.0649,8.1577,10.6662,65.5806,1475.7714,0
2026-01-01 15:30:00,M04,drill_press,3.1073,58.5424,8.074,10.8157,67.0681,1442.8854,0
2026-01-01 15:35:00,M04,drill_press,3.1671,58.4442,7.9925,10.73,68.2813,1463.7162,0
2026-01-01 15:40:00,M04,drill_press,2.7939,58.9815,8.134,10.7146,67.1916,1449.9896,0
2026-01-01 15:45:00,M04,drill_press,2.8802,58.1341,8.0035,10.6822,67.7194,1458.775,0
2026-01-01 15:50:00,M04,drill_press,2.8466,58.3294,8.0757,10.6981,65.8507,1479.0992,0
2026-01-01 15:55:00,M04,drill_press,2.7823,58.1922,7.9678,10.7804,65.7893,1451.6662,0
2026-01-01 16:00:00,M04,drill_press,2.4223,58.9837,7.9973,10.6835,67.8305,1454.3774,0
2026-01-01 16:05:00,M04,drill_press,2.438,58.1438,8.0927,10.5806,66.8122,1460.8192,0
2026-01-01 16:10:00,M04,drill_press,2.3715,58.6113,8.1267,10.7045,66.734,1454.9591,0
2026-01-01 16:15:00,M04,drill_press,2.4966,58.7176,7.9696,10.7789,65.8031,1469.5725,0
2026-01-01 16:20:00,M04,drill_press,1.977,58.2877,8.1539,10.4949,66.5843,1458.9717,0
2026-01-01 16:25:00,M04,drill_press,2.0126,57.8152,8.0568,10.5896,65.6436,1469.2119,0
2026-01-01 16:30:00,M04,drill_press,2.5367,57.7753,8.2327,10.8324,67.2128,1454.0611,0
2026-01-01 16:35:00,M04,drill_press,2.0593,58.507,8.1099,10.381,68.2321,1450.9369,0
2026-01-01 16:40:00,M04,drill_press,1.8186,57.7158,8.0556,10.967,66.6067,1464.2378,0
2026-01-01 16:45:00,M04,drill_press,2.0347,58.243,8.1587,10.3458,65.7735,1454.1802,0
2026-01-01 16:50:00,M04,drill_press,1.744,58.0925,8.0861,10.5551,64.3993,1479.5126,0
2026-01-01 16:55:00,M04,drill_press,2.2493,58.1291,8.2672,10.4474,64.9537,1455.7451,0
2026-01-01 17:00:00,M04,drill_press,2.404,58.1051,8.1717,11.0912,67.1863,1460.2771,0
2026-01-01 17:05:00,M04,drill_press,2.2291,57.5544,8.1649,10.5717,65.3477,1472.4601,0
2026-01-01 17:10:00,M04,drill_press,2.3907,57.4793,8.2294,10.5934,65.7841,1465.0094,0
2026-01-01 17:15:00,M04,drill_press,2.7054,58.0091,8.1061,10.643,66.4834,1458.0783,0
2026-01-01 17:20:00,M04,drill_press,2.4177,57.4754,8.0872,10.762,67.0486,1487.0457,0
2026-01-01 17:25:00,M04,drill_press,2.6005,56.6687,8.2263,10.7049,65.863,1463.1881,0
2026-01-01 17:30:00,M04,drill_press,2.8858,57.7929,8.1084,10.7734,65.7167,1470.0806,0
2026-01-01 17:35:00,M04,drill_press,2.9284,57.1369,8.1105,10.1251,66.0529,1470.4001,0
2026-01-01 17:40:00,M04,drill_press,3.1157,57.5961,8.267,10.8746,65.5716,1478.1523,0
2026-01-01 17:45:00,M04,drill_press,3.0835,57.8524,8.2429,10.9,65.6229,1476.5375,0
2026-01-01 17:50:00,M04,drill_press,3.4108,57.3027,8.1009,11.1383,66.332,1466.5652,0
2026-01-01 17:55:00,M04,drill_press,3.4518,57.577,8.1512,11.2269,66.1979,1470.8857,0
2026-01-01 18:00:00,M04,drill_press,3.6398,57.2138,8.1274,10.9625,67.59,1471.961,0
2026-01-01 18:05:00,M04,drill_press,3.6569,57.6471,8.3401,11.1981,66.44,1480.0232,0
2026-01-01 18:10:00,M04,drill_press,3.7117,56.6514,8.2682,10.8491,66.9787,1464.9108,0
2026-01-01 18:15:00,M04,drill_press,3.501,56.9522,8.159,11.257,65.4681,1490.5986,0
2026-01-01 18:20:00,M04,drill_press,3.8117,57.123,8.2352,11.0223,66.6356,1468.5467,0
2026-01-01 18:25:00,M04,drill_press,3.6901,56.7538,8.0763,10.9321,65.8166,1474.6867,0
2026-01-01 18:30:00,M04,drill_press,3.699,57.1574,8.1261,11.1629,66.6588,1465.5831,0
